config,phi,T2x,THs,THd,th,eheat,aOHC,Lthx,lgla0,Ggla1,Ggla3,ggla,lgis0,Lgis1,Lgis3,Lais_smb,lais0,aais,k_toc,vgx,ggx,To,bdic,gdic,npp0,vfire,vharv,vmort,vstab,vrh1,vrh23,apass,bnpp,anpp,gnpp,bfire,gfire,brh,grh,ka,ga,k_tth,Cfr0,CO2pi,Lgla,Lais,tgla,tgis,tais,adic,aoc_1,aoc_2,aoc_3,aoc_4,aoc_5,toc_1,toc_2,toc_3,toc_4,toc_5,vrh3,aLST,grt1,grt2,krt,amin,vthaw,vfroz,ath_1,ath_2,ath_3,tth_1,tth_2,tth_3,aCO2,k_pH,T2x0
946,5.72217,2.9686842,9.316984,125.90247,0.6681894,1.1860744,0.90613586,1.6584144,0.2642893,0.40057993,0.016716525,0.1808122,0.52027166,136.59685,6.2613096,0.71072805,0.11774728,0.008191703,0.76262313,0.12250914,0.0007856381,18.891682,0.8930631,0.06268481,39.462543,0.0014352024,0.0019621179,0.11446183,0.16309124,0.1297176,0.024042418,0.9475896,1.3743038,0.82324123,0.009103801,-0.02917175,0.054143984,1.056058,0.04722652,6.4596443,0.23771212,1.321473,418.03223,282.22806,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
947,5.2536674,3.8388433,9.797288,54.47669,0.6593568,1.448213,0.91271025,1.9172139,0.05634365,0.35813785,0.04738346,0.056791004,0.44971988,229.98596,9.601997,0.36729938,0.07830049,0.003966699,1.0151488,0.13394791,0.04006329,18.038172,0.989216,0.06282592,45.38182,0.008778959,0.0016147378,0.09967263,0.35355106,0.09524426,0.036001276,0.8352937,0.87517005,0.10816853,0.010813032,-0.2349315,0.032814045,0.5535688,0.059177343,3.350142,0.14020906,2.3488624,564.2914,280.9218,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
948,4.6058974,2.9554756,9.601382,159.54791,0.73586744,2.2343354,0.9107124,1.6936532,0.23020409,0.38275188,0.022704288,0.025980797,0.4873775,112.37147,9.563492,0.32625806,-0.07400531,0.0052263765,1.1693305,0.21284948,0.095576674,17.527756,0.878465,0.05465489,40.97912,0.006393749,0.00019209321,0.11518172,0.24929404,0.048336178,0.040571183,0.22797345,1.0845448,0.89330244,-0.013772791,0.06368466,0.09805266,1.0049816,0.03883759,1.2295101,0.14298177,1.3368915,380.22784,278.6036,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
949,4.720205,4.925771,8.655474,136.79022,0.67715436,1.7946475,0.88836914,1.5389616,0.84541905,0.32466605,0.02960624,0.023081422,0.42647222,72.06678,6.7925773,0.33415312,0.0608847,0.0024713776,0.9845713,0.15856594,0.047152743,17.684996,0.96275055,0.04690882,48.056316,0.0122689195,0.00058785215,0.0996623,0.10460004,0.13310646,0.014691872,0.62068796,1.1174754,0.34905818,0.008967194,0.22896336,-0.12750377,0.6790678,0.19410852,0.30058932,0.15346093,0.5920599,337.44595,278.74182,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
950,5.3129525,3.318272,6.9267125,137.6073,0.78063333,1.3668463,0.9243147,1.7222997,0.68865466,0.31210473,0.0278971,0.08820855,0.23487672,237.18062,4.779069,0.31328306,0.1179599,-0.0010741346,0.82870287,0.27058432,0.04635116,18.038752,0.9529605,0.042978838,47.601807,0.0027413706,0.0023437995,0.11785502,0.13418485,0.13005948,0.026448024,0.66354305,1.1671078,0.56774694,-0.011350758,-0.008019285,0.07791173,1.1847105,0.04766949,0.5544792,0.12484899,0.19152713,723.059,276.21924,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
951,5.515805,2.6223233,9.03864,151.25902,0.6929684,1.9435275,0.885946,1.5021584,0.44795075,0.2586616,0.024458515,0.12652038,0.3159372,190.98682,7.214928,0.42933166,0.07219541,0.004602934,1.0005726,0.16795035,-0.010551294,18.369864,0.81315047,0.029382624,48.340157,0.0070742555,0.0027331132,0.11001233,0.6956788,0.4975305,0.021833923,0.82986873,1.1849064,0.045563336,-0.012177261,-0.12636207,-0.047844823,1.2460855,0.0148827145,2.2656498,0.1850755,0.71425945,517.8691,273.87518,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
952,5.1130233,3.0957367,9.223983,53.472538,0.74888283,0.5816432,0.8875207,1.935234,0.49651897,0.33119437,0.012443146,0.10906881,0.5501585,79.29638,8.169396,0.35021293,-0.01942553,0.009153993,0.67712593,0.1919664,0.0059853625,17.093033,0.88214064,0.041827973,43.643585,0.0064548086,0.0010995648,0.10418682,0.4483886,0.18888481,0.017260747,0.5335576,1.3465269,0.50949717,-0.01753425,-0.08624877,0.034566075,0.7134641,0.056997497,1.2692479,0.17979985,0.21427189,684.2828,276.27396,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
953,5.269084,4.252507,8.656824,181.88525,0.79231393,1.8754371,0.92205465,2.0671325,0.24782798,0.35562238,0.012089817,0.10576726,0.30148482,250.84181,5.4827724,0.40722215,0.12116094,0.005059889,0.95182174,0.25543326,0.05805963,17.98358,0.9708741,0.07030033,44.623253,0.005379146,0.00077734055,0.11623985,0.7656272,0.48451135,0.016772563,0.53291845,0.7905768,0.05645907,0.008107895,-0.257103,0.19056584,1.2101126,0.026102599,2.6044686,0.13117181,0.16574706,376.01562,271.85388,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
954,5.096142,4.758262,7.7352586,158.53503,0.6901145,1.5988067,0.90127206,1.8826228,0.14482126,0.35750514,0.011786367,0.19110101,0.3231469,130.86852,5.1956882,0.54967374,0.12790762,0.008574869,0.96162283,0.17507245,0.029953113,17.951246,0.8409212,0.041375823,41.042572,0.009222368,0.005097616,0.1074618,0.107973464,0.62941885,0.007773928,0.46967927,1.199605,0.24510583,0.012975693,-0.18871109,-0.08905618,0.52871,0.02468425,2.3076203,0.13363907,1.2743526,518.38574,281.60358,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
955,6.245333,3.778348,6.6514163,220.34447,0.5168719,1.7603773,0.89444476,1.776489,0.3075764,0.35268933,0.012775038,0.045201823,0.24085057,208.1756,10.046063,0.40642026,0.16585559,0.002159221,0.7210738,0.24776384,0.043219786,17.7449,0.9879162,0.021264384,49.128796,0.0031395187,0.0012517985,0.10642316,0.07373596,0.114479154,0.022204304,0.85492057,1.1097099,0.4300231,-0.025395954,-0.21504867,0.06474515,1.4788358,0.013600514,2.2514963,0.076476984,0.7162783,321.8738,281.08688,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
956,5.160087,4.306057,7.860422,176.32314,0.63334924,0.75394285,0.9460388,1.7447863,0.77586424,0.282723,0.0207394,0.09872971,0.41217473,95.29995,7.9327536,0.37735295,0.0037097204,0.004111885,0.99243987,0.1700455,-0.0030898412,18.413713,0.9679995,0.022819556,52.71664,0.008347003,0.0021619764,0.110493645,0.18268758,0.3589741,0.022006748,0.71353483,0.77914834,0.7729176,0.022674834,-0.19619665,0.012651964,0.6180212,0.077217944,2.0357814,0.12643039,1.8837116,470.32895,275.6205,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
957,5.5986323,4.0667973,7.2569213,111.53988,0.6877736,2.2135797,0.89396244,1.8120136,0.45430744,0.3017727,0.01054158,0.0262046,0.27594495,183.2619,6.557806,0.5205296,0.07189777,0.0027079282,0.85758406,0.17152552,0.0358467,17.988604,0.9465532,0.014933371,49.489407,0.006020924,0.0013987678,0.10103534,0.1901219,0.21887028,0.014849257,0.8481885,0.9715489,0.12580381,-0.029333668,0.05604794,0.13489494,0.6323006,0.058421645,0.85472405,0.12824902,1.550901,529.26495,278.5257,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
958,5.470454,3.5556843,7.2950497,119.531815,0.6394524,2.1666834,0.92420805,2.241535,0.22090238,0.44152525,0.022286076,0.17471176,0.34077668,176.79755,5.2291164,0.3463515,0.09701371,0.0064067813,0.9679778,0.16731264,0.08992395,17.445219,0.886713,0.034767207,48.647076,0.0026029174,0.0015975602,0.105490685,0.3744582,0.5188662,0.0300999,0.12190275,0.77544814,0.45307246,-0.005523711,-0.09623439,0.05286042,1.1810294,0.016383886,1.7294971,0.08350724,2.1997654,758.0186,283.06528,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
959,6.529878,4.0852437,6.9089923,80.79379,0.6796868,1.4307112,0.9353086,1.9751081,0.36535746,0.26396525,0.04855923,0.09549087,0.36480054,123.11746,5.4390197,0.40527928,0.04392426,0.0052221823,0.8158544,0.27222183,0.050066378,18.44945,0.9013113,0.03789657,45.898796,0.009136621,0.003457949,0.09534634,0.6118374,0.20727295,0.029876314,0.63152325,0.76886463,0.37209946,0.014924348,-0.14441884,0.19091101,0.80992925,0.025969645,3.4168947,0.10865846,1.3181334,432.51266,270.8961,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
960,5.88608,3.8836362,8.969489,81.75127,0.70227635,1.496904,0.92311007,1.9533292,0.044881936,0.44847807,0.012077617,0.040972635,0.15591979,210.83943,7.091624,0.47891802,0.057018746,0.007911519,0.9842552,0.20928508,0.046668515,18.145184,1.0313848,0.043748304,51.633045,0.0084778685,0.0032862762,0.10119279,0.48751527,0.14741814,0.03073755,0.569768,0.8580487,0.3564185,-0.019521156,-0.041521177,0.04783805,0.546823,0.009956235,1.1357812,0.13423802,1.9743156,618.35986,283.69833,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
961,5.6281857,3.5600138,6.5594587,81.95411,0.7255471,2.025303,0.9076029,1.8826492,0.4540319,0.32944292,0.022675049,0.032979824,0.4994981,146.23766,5.3978395,0.35077736,0.015314231,0.005143066,0.8930522,0.2338425,0.085801244,18.510778,0.95714617,0.04363984,48.63336,0.010271919,0.0015034749,0.10704816,0.4084236,0.24830721,0.029984636,0.8407429,1.4985332,0.4797127,-0.027861198,-0.19241583,-0.08139377,1.2317798,0.032972705,2.2993073,0.17350012,0.7271777,579.32465,280.30106,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
962,5.6556315,2.7951803,6.83353,121.217636,0.49146244,1.4721429,0.91184294,1.7940644,0.5217127,0.32026267,0.03777458,0.0609407,0.5542947,217.46478,3.7390046,0.37215075,0.054761156,0.0033577676,1.2117188,0.25048983,0.07610117,18.30032,0.933322,0.050112944,45.059616,0.002553345,0.0033727018,0.09563668,0.19534145,0.35737002,0.01626671,0.84619635,1.2999386,1.5218291,-0.049100637,0.14240661,-0.07422467,0.9784596,0.006885135,2.2980535,0.16578078,1.0637735,416.31723,278.22205,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
963,4.8903327,5.094746,8.590177,66.87439,0.65693897,1.9255002,0.9399167,1.7196891,-0.10355882,0.45453814,0.025633331,0.11847216,0.5065819,102.11763,4.4364643,0.30018476,0.022595644,0.00083151634,0.98191535,0.22466525,0.10146963,18.029673,0.82002676,0.041438654,48.00024,0.0031233549,0.0019734777,0.10859415,0.85214573,0.9810661,0.015990864,0.658647,1.2014211,0.051022492,-0.025826694,0.10103992,0.18434578,1.6197633,0.04747452,1.6088595,0.09237366,0.33973595,653.82043,280.9359,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
964,4.8384504,2.8045595,9.396163,139.48735,0.6910878,1.4674107,0.887816,1.7730353,0.34089407,0.3554656,0.018393891,0.071812086,0.4021721,136.46448,3.8724537,0.45706955,0.13252015,0.0036073758,1.1665125,0.16055474,0.03936007,17.621532,1.0629596,0.025255818,47.151005,0.0035151767,0.004541444,0.08964629,0.61121106,0.19965756,0.03463043,0.3145985,1.1551722,0.44300818,-0.03809167,-0.23337321,0.06417473,1.1876514,0.013510378,3.8235188,0.11541992,2.749501,488.0855,279.44833,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
965,5.3554797,4.5055304,6.5114923,140.31993,0.71406627,1.8090945,0.9218722,1.8748438,0.1833321,0.3577946,0.052334446,0.012721925,0.28512734,185.9928,7.652108,0.4476521,0.04986889,0.008600774,0.8781413,0.15882856,0.02936887,17.33641,0.92758393,0.013804667,43.603844,0.0024601899,0.0007560088,0.116636686,0.11829592,0.14064866,0.032328106,0.65041727,1.5046982,1.0371451,-0.021139817,-0.06273137,0.113230325,0.79028046,0.012255716,0.52590215,0.13442293,0.26946336,558.0016,282.04852,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
966,5.0819063,3.353769,8.606986,121.245995,0.76384556,1.5223912,0.9088014,1.9319948,0.647371,0.28088734,0.025119029,0.068670444,0.44038582,138.13051,7.36072,0.40431875,0.09686654,-0.00035012266,0.78084636,0.24105665,0.07417499,18.830185,0.8143061,0.0023855711,47.3663,0.008970805,0.005364913,0.104854405,0.85015905,0.14068408,0.03148419,0.6809101,0.83532685,0.24796368,0.021437442,-0.12925355,0.08152091,0.7114527,0.061275262,1.0229292,0.090526395,0.60413265,360.91187,280.87872,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
967,6.071158,3.3115518,8.4286785,215.55255,0.69343597,1.5051712,0.8983609,1.711287,0.34430048,0.34321988,0.009616061,0.06540929,0.392275,116.001884,7.5002584,0.37282583,0.104616605,0.0030537283,0.84730774,0.12371662,-0.039140712,17.544302,0.8803174,0.03394961,43.126846,0.0018395511,9.018742e-05,0.10558119,0.10670466,0.07420308,0.024972893,0.92223036,1.749416,0.8590191,-0.045171827,-0.085485116,-0.057145942,0.52629155,0.0868278,0.7414531,0.13503028,0.5436359,653.90845,281.6926,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
968,4.658353,3.8297737,9.070421,96.25963,0.5537796,1.5043414,0.9120429,2.0776,0.22534315,0.40374267,0.010815122,0.16746679,0.25966823,203.31792,5.5578127,0.36120546,0.07575835,0.004100435,0.99437857,0.11116355,0.0048842984,17.742401,1.0151765,0.028203962,55.76592,0.007899778,0.00077304477,0.11689747,0.5065749,0.35987478,0.04128031,0.08249777,0.62351406,0.841526,-0.021225832,-0.052203372,0.049760766,1.2584848,0.007823494,2.7521074,0.11896726,2.9785855,474.56653,284.5868,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
969,5.461656,3.9842625,7.406918,142.67361,0.5153895,1.7420933,0.92286724,1.8248868,0.7157204,0.29473165,0.02042981,0.11272842,0.4723147,148.05144,6.5391607,0.2801575,-0.0708765,0.00026158185,0.7365882,0.27582005,0.011878097,18.441713,0.70930207,0.033016216,48.37993,0.0076596686,0.002296558,0.10537552,0.256471,0.14489806,0.02457888,0.23427163,1.1317871,0.076890804,-0.023710705,-0.063626505,0.03838113,1.1070282,0.022732705,1.2619365,0.12613909,0.70466816,439.74734,274.53015,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
970,3.911261,4.1993575,9.300732,76.92791,0.62220436,1.0555671,0.90272003,1.8596686,0.5981545,0.36197072,0.0052786926,0.07106059,0.21295336,194.59872,5.3456674,0.3312689,-0.022570759,0.0021029687,0.7214805,0.20792493,0.05410921,17.99373,0.92530334,0.048345435,45.14151,0.0051050554,0.002800209,0.11585084,0.23330428,0.08773077,0.039290678,0.7567528,0.71025354,0.09405117,0.035921305,-0.09489803,-0.021152928,0.6645893,0.1338762,1.0448582,0.13886991,0.6142686,513.51196,275.49475,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
971,5.466597,2.9716723,8.924667,68.98275,0.49539617,1.3037453,0.9065292,1.9624742,0.56632006,0.25925544,0.033832062,0.13302977,0.58762926,96.572845,3.9764965,0.37301913,0.031385355,0.00075460115,1.1816825,0.25590464,-0.014327787,17.850286,0.9585065,0.053427354,46.522587,0.0026844414,0.0026209864,0.09155701,0.10772048,0.03225255,0.026566822,0.69218934,0.91247994,0.04148827,-0.044133842,-0.31283927,0.080171764,0.7055319,0.027654683,3.2918046,0.12407537,0.37264773,613.9433,277.19888,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
972,4.7946625,4.3058643,6.060601,72.27787,0.727599,1.4115878,0.9236579,1.9667088,0.6025494,0.2641484,0.028335178,0.14057934,0.29753947,215.22626,8.794638,0.47566256,0.009032081,0.0034912056,0.6701012,0.19849482,-0.006139488,17.702778,0.77359164,0.05068201,46.00681,0.004189878,0.005824023,0.10659406,0.2577016,0.32301378,0.01681157,0.6906552,1.2156118,0.564559,0.01372354,-0.06510246,0.017637886,0.99210995,0.04932273,3.0694573,0.1354188,1.2264796,434.0834,282.5945,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
973,4.6628985,4.07827,8.3344755,175.23462,0.8110515,1.3009596,0.9134932,1.2551138,0.6047659,0.32808784,0.038034152,0.29882994,0.27266216,165.45221,2.9453492,0.24021383,0.09236954,-0.0051360303,0.83394873,0.20825817,0.02402759,16.879854,0.8256013,0.042872176,48.28571,0.004247414,0.00053357135,0.105381235,0.09613517,0.07200631,0.02663952,0.31398454,0.8864077,0.32692873,0.020416077,0.2184304,0.081993,0.8046049,0.04817851,0.50237495,0.08056687,0.6948146,421.73566,277.02573,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
974,5.139132,3.7016664,8.12039,173.08556,0.7835522,1.6617672,0.90460014,1.7321594,0.7000471,0.2877705,0.022764394,0.10883032,0.5351213,170.07013,6.3918557,0.5045274,0.06047032,0.0004101522,0.843808,0.14345697,-0.0027678797,17.647615,0.9548815,0.037875764,43.467342,0.0048128725,0.002915449,0.09412186,0.5759513,0.3684571,0.019156711,0.85256696,1.3670871,0.19472909,-0.025501285,0.040469468,0.0049889395,0.38847744,0.026183689,4.7067614,0.18200397,0.2610371,533.148,278.98206,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
975,5.541805,3.4300308,7.3740983,19.000122,0.86083955,1.1005691,0.94236445,1.6985774,0.52756715,0.29667205,0.019931078,0.22545075,0.15721919,222.14282,4.0359597,0.2776859,0.08790861,0.0042611454,0.8310074,0.2372302,-0.0063746087,18.466043,0.78126323,0.03635758,47.07169,0.0024227996,0.0015209422,0.12116835,0.27277988,0.27419826,0.023468385,0.70667624,1.1558094,0.13777603,-0.024874788,-0.093074456,0.007916985,0.9369187,0.120928034,0.6039496,0.14637089,0.45348594,495.52655,272.67102,380.0,1200.0,190.0,481.0,2093.0,4.488762,0.866734,0.061618,0.037265,0.019565,0.014818,1.2915007,16.676,65.102,347.58,1000000000.0,8.273352e-05,1.872,0.1223,0.002946,1.341,0.9811,0.1411,0.01089,0.05086,0.1167,0.8325,18.23,251.5,3494.0,2.124,1.0,0.60890347
