config,T,d_T,CO2,d_CO2,Td,Hgla,Hgis,Hais_smb,Hais,Co_1,Co_2,Co_3,Co_4,Co_5,Cd,Cv,Cs1,Cs2,Cs3,a,Cth_1,Cth_2,Cth_3,ERFx,Eco2
300,1.2643751,0.03959212,400.22397,2.393459,0.29735643,60.632202,77.68185,-37.54388,33.306133,2.885539,1.9807599,2.5755925,2.0526164,1.7645899,107.1646,574.51465,43.35531,182.02464,1163.5464,0.17174107,1.0900483,8.289911,71.96126,0.67776704,8.038202
301,0.9889364,0.05074396,400.2652,2.44211,0.14232486,74.0421,102.12227,-18.01704,27.231426,2.0618849,1.6546676,2.6306198,2.7011034,2.6405723,166.11258,527.4712,120.04934,809.7917,1906.9885,0.1313237,1.1114357,7.7054796,64.20038,-0.3970839,10.187899
302,1.0713091,0.04083576,400.05548,2.5398684,0.27152777,158.3429,129.0192,-32.195095,5.4573517,3.1034708,2.1616192,2.8144858,2.1574843,1.812398,109.45259,656.96686,155.14236,143.40056,343.04538,0.34452286,2.6818185,22.74213,199.99673,0.26419342,7.9869576
303,1.0072801,0.02909804,400.11786,2.467156,0.17968315,158.22102,106.221634,-17.591938,-70.43371,2.4434726,1.9099638,2.8510947,2.6429129,2.4313073,151.22623,500.10223,69.34371,500.92612,837.4671,0.16468468,1.476578,10.066862,86.356766,-0.07710536,9.347559
304,1.1225903,0.036074407,400.1675,2.4061582,0.3925547,103.09538,67.148026,-27.192547,-8.594019,2.0487256,1.6452926,2.5273976,2.3835914,2.1972103,136.9986,481.45807,148.69522,394.9637,180.68538,0.11071354,1.2175919,7.932214,65.924225,0.5051223,7.8905663
305,1.0234456,0.044888206,400.41766,2.5204353,0.12646611,82.00212,62.32502,-15.287732,14.185165,2.372343,1.7456987,2.4121795,1.9867786,1.7177076,105.016335,524.3351,119.4304,278.19193,108.47811,0.18773063,0.7661475,9.384539,87.8584,0.19001074,9.730347
306,1.0558033,0.0385681,400.03864,2.4617686,0.116029516,101.83876,56.842854,-20.436852,22.243505,2.0746317,1.6459068,2.4856687,2.322412,2.136142,133.01653,388.2698,186.95935,218.60437,393.87064,0.19482617,1.6513386,12.030867,100.92317,0.553456,7.75877
307,1.1712898,0.068788126,399.97443,2.506057,0.21996944,80.990074,28.710361,-21.270315,12.311712,2.277973,1.7283103,2.4646754,2.14312,1.8995934,117.064026,464.0223,28.18449,106.6438,890.0241,0.11537117,0.756752,6.427916,55.188995,0.7038864,8.533085
308,1.207144,0.047263235,400.1822,2.4553885,0.19500545,154.48839,87.78304,-27.408243,26.996033,2.483443,1.9146464,2.8554044,2.5519311,2.280455,141.14592,396.34213,49.444054,41.135998,333.62384,0.18527545,0.46095386,7.5944366,95.49479,-0.13253896,8.655402
309,1.1171359,0.0510612,399.76678,2.4626713,0.39902335,121.326584,93.44113,-18.91401,43.07583,2.1060424,1.6280193,2.3505712,2.068876,1.8460169,114.07644,511.57904,55.214294,652.11163,1293.1584,0.16420326,0.37772626,5.72671,62.605865,0.072190166,7.954736
310,1.0549892,0.0351764,399.54727,2.46049,0.199678,65.26732,46.157726,-14.679614,3.0722554,1.6348708,1.342475,2.1555932,2.149704,2.0362105,127.72316,487.6696,71.80834,774.8237,1289.1393,0.15764436,0.87215805,6.402242,57.250893,0.71784645,7.714241
311,1.1619565,0.039466474,399.71918,2.4399145,0.15194574,83.10013,67.61553,-30.903164,8.456096,2.1873116,1.7171383,2.560358,2.2551591,1.990214,123.00745,448.12305,49.460655,573.14197,346.25958,0.06442823,0.050122213,1.0808275,21.538364,0.2594405,9.745906
312,1.1342803,0.043534346,399.98868,2.4730153,0.28872615,125.99315,54.918587,-16.139174,5.4069676,1.9142631,1.5332342,2.3455405,2.1501222,1.9354229,120.22673,441.62192,103.51109,78.53728,458.6897,0.16968401,1.1029583,8.630343,74.25336,0.81570816,8.030892
313,1.0637276,0.028682997,400.17267,2.5162175,0.23198886,122.87626,74.294556,-21.23777,-6.3215914,2.5386727,1.9185795,2.7620358,2.4195616,2.1577563,133.16321,422.6255,27.943335,90.76021,572.3753,0.14650665,0.7047648,5.842437,52.349987,-0.22579746,8.740835
314,1.0640062,0.041298777,399.87378,2.4752789,0.066087104,98.27922,31.234777,-18.399075,-8.274042,2.560004,1.9091517,2.6804366,2.2872784,2.0180688,124.03758,487.44376,129.641,352.58655,832.3374,0.08192176,0.042264655,0.91388434,23.473337,-0.23398879,6.8989573
315,1.1303903,0.03826937,399.98755,2.4727352,0.24298091,93.67439,54.476967,-12.82371,14.570642,2.164013,1.618243,2.2589407,1.9709103,1.7571344,108.34523,604.77325,121.2112,44.331474,286.5,0.1735384,2.4469059,14.467379,116.888504,-0.49537462,8.925749
316,1.0398816,0.039278354,400.06387,2.4581847,0.08110596,196.63672,59.246574,-31.174358,8.047653,3.560686,2.6194336,3.679664,3.230431,2.9034033,179.12384,699.3648,30.274601,271.2022,301.98962,0.118443765,0.92135066,8.383412,75.00618,0.53152907,11.183426
317,1.074559,0.042750623,400.08127,2.4322839,0.12134969,100.29646,41.334568,-32.402367,-42.30152,3.769556,2.727243,3.8584282,3.4522667,3.1307628,193.4932,539.2507,69.84056,95.19272,109.49166,0.09707987,0.93633014,6.0580444,49.86257,0.3330117,8.920283
318,0.99967635,0.033263125,400.00583,2.5004053,0.5752963,142.4665,74.22896,-29.307913,-17.48196,2.476234,1.8321543,2.622414,2.3643513,2.1514237,133.16,522.0155,37.380215,810.97815,833.2078,0.04858572,0.34800595,2.7666504,24.713837,-0.29557365,7.9730225
319,1.013192,0.041729696,399.9868,2.4694345,0.09700613,61.196697,83.58833,-9.068127,-23.769247,2.1640682,1.6803719,2.430889,2.1111386,1.8664839,115.19844,483.52133,63.520275,361.29114,2587.783,0.046006806,0.173998,1.9083198,18.404728,-0.22278257,7.0524607
320,1.2059987,0.040201634,399.9022,2.383067,0.22486344,90.730675,96.94365,-23.46873,-34.329548,2.385889,1.8556461,2.7479072,2.4610968,2.2113624,136.95682,650.77014,67.438,78.2867,817.97614,0.22771946,0.7188381,9.798269,106.97844,-0.061224125,10.35198
321,1.1994731,0.053307377,401.0787,2.8634717,0.41443568,21.248266,81.27278,-40.354927,-32.450714,2.2421877,1.7291473,2.573658,2.3703055,2.1689734,134.73965,439.07172,48.86356,297.20663,655.28107,0.12626329,1.1771934,8.023291,67.184494,-0.08996792,7.748542
322,1.0693538,0.021020439,399.82355,2.6692128,0.4037066,91.643974,41.322796,-22.208038,1.5807121,2.7074673,1.9519064,2.6756375,2.2094505,1.9201298,117.481094,483.48193,59.47608,468.66324,969.0825,0.2874471,2.5692306,20.960686,186.44392,-0.27015194,10.118099
323,1.2126329,0.057863288,399.8626,2.4825404,0.22673711,123.329605,74.746025,-29.581717,2.2277045,1.9615307,1.5086519,2.3013725,2.2401252,2.1201959,132.48376,683.6105,106.575966,750.0174,1368.2195,0.21809797,0.7782761,8.641818,84.388954,0.19386308,11.160019
324,1.1083981,0.042289834,399.99567,2.4030871,0.26366144,124.97555,74.58934,-23.692926,-10.590851,2.1489096,1.6169646,2.2790585,1.8261389,1.5321907,93.32264,638.7069,250.81491,287.40927,912.0464,0.17280447,0.19957267,4.5670633,72.5359,0.78202105,9.996352
325,1.1103884,0.052115064,400.3443,2.6780055,0.27758807,117.70134,39.095665,-25.089746,-27.352652,1.9774593,1.5780722,2.3783162,2.072204,1.7830992,109.943214,467.11566,27.331776,564.04865,1503.4802,0.061566997,0.25202826,3.2488308,33.778957,0.40410462,7.761924
326,0.9949695,0.048570756,400.31473,2.5427976,0.29260716,99.06453,59.417248,-13.790979,49.50737,2.9576645,1.998485,2.4464283,1.7650387,1.4505708,86.441734,525.64044,123.24386,498.97128,468.51984,0.12250093,0.4063027,4.4936295,44.581398,-0.21636124,8.875067
327,0.94249934,0.038427442,400.68048,2.4887776,0.31502002,91.93431,33.63064,-11.11275,-9.49966,3.2128112,2.2779067,3.1062388,2.613707,2.3018632,141.13676,819.7411,197.07407,764.34,693.4005,0.22500296,0.45972857,7.1819253,88.59487,-0.31349108,15.638687
328,1.0195109,0.037701704,399.88538,2.5075114,0.19711155,101.05864,50.229687,-19.363834,20.744259,2.333231,1.7859728,2.5993578,2.2594857,1.9963617,123.13158,458.70444,89.48856,182.57076,584.7189,0.2156358,1.1128341,10.054245,91.10633,1.3579113,8.933438
329,1.1632385,0.03750955,400.13272,2.5025005,0.28812277,61.247517,83.4323,-25.753895,40.91511,2.5255039,1.9610765,2.9467285,2.8227475,2.6565454,165.80293,599.4942,398.98538,620.68243,1377.8738,0.35872567,2.0090957,16.636292,150.41072,0.88240564,12.418602
330,1.0717056,0.03905691,400.0012,2.4493856,0.1295577,123.4991,75.257126,-14.177251,19.105518,2.4205034,1.8284985,2.5844016,2.2381563,1.991791,122.74302,451.11035,117.683815,364.14108,1402.382,0.15353255,0.85457087,7.9536123,72.603806,0.17722125,9.270586
331,1.121335,0.039791267,399.74893,2.4510915,0.61832535,115.71721,55.80755,-23.266996,74.05762,2.419621,1.8622601,2.7259777,2.352466,2.05714,126.752914,493.70868,535.4789,1229.2776,930.40643,0.21649924,3.033619,14.408348,112.14736,-0.38568598,12.439256
332,1.2581356,0.050305463,399.93744,2.4770427,0.18273957,49.846092,70.42709,-43.414642,-57.003242,2.0494018,1.6871408,2.5583804,2.4052517,2.2241771,138.73573,433.0401,79.13335,267.35544,725.1272,0.15858501,0.42208868,5.369481,60.657368,0.047323775,8.480513
333,1.1110146,0.046542577,399.7539,2.452012,0.22382009,141.68979,71.621506,-27.29477,-59.118,2.0926514,1.6356987,2.468144,2.255497,2.0403695,126.67716,499.17914,121.325195,1257.4229,1646.8333,0.050948523,0.3022986,2.226511,18.918074,0.6355025,10.540825
334,1.0875194,0.024348905,399.91833,2.465487,0.17784996,96.09501,52.912037,-17.908188,-14.588951,2.3114188,1.8597406,2.9140387,2.7439518,2.4955254,155.50656,515.9903,120.63739,173.06114,790.38104,0.14965324,2.1268134,9.569764,73.79652,0.48314714,8.891268
335,1.0174553,0.035178654,400.1372,2.4431314,0.1104068,82.55467,95.09822,-22.066433,-18.945135,2.5371413,1.8641758,2.620638,2.2888086,2.050356,126.43313,454.0542,117.93671,354.8856,916.1245,0.059292354,0.876819,5.141083,41.40926,-0.6502238,8.38415
336,1.2212905,0.020304691,400.06586,2.4831848,0.37189922,60.82386,86.083374,-29.130829,42.663094,2.3886395,1.8145584,2.646892,2.450192,2.2594004,140.39883,594.02496,97.61507,240.94629,1353.4323,0.18609412,1.2276647,8.764052,75.362724,0.49467555,9.220012
337,0.9300245,0.053233795,400.0579,2.2306342,0.24294648,96.17066,56.888447,-10.048786,29.611572,1.9420704,1.607267,2.5112002,2.3013,2.0419297,126.84985,443.21973,182.90033,908.2752,1213.7186,0.06580285,0.9112549,4.5294213,36.15559,1.3007567,11.10347
338,1.232037,0.05187086,399.7735,2.5408096,0.15236041,166.28964,81.462135,-29.417053,-25.439756,2.8882947,2.1754708,3.1738148,2.8845634,2.6420453,163.81924,507.0185,82.28944,520.66077,743.3799,0.19817404,2.0625355,8.852968,68.06835,-0.09552403,8.410048
339,1.0639229,0.03173418,400.39017,2.3694825,0.3473073,133.98936,108.14397,-13.580894,65.61846,2.260657,1.7499876,2.6316612,2.4939506,2.3212268,144.6987,457.9682,139.93774,85.70193,289.7282,0.09007134,0.20358697,3.375108,42.316273,0.14229496,7.755094
340,0.9573552,0.036698896,400.02332,2.438535,0.091102324,116.545654,103.03933,-17.347485,-39.741875,3.05718,2.255757,3.2048924,2.8360405,2.557307,157.95,531.5044,271.03052,1117.4254,445.94922,0.08183474,0.6760461,4.1929383,34.49899,0.027930975,10.703024
341,0.9438375,0.04088865,399.9285,2.553208,0.020591388,53.06555,77.56099,-12.130015,-23.652655,1.9581232,1.5189484,2.303781,2.2035022,2.0688806,129.09055,651.33453,183.09677,494.9379,1509.4293,0.13821325,1.0817806,8.41923,71.71614,-0.32689413,10.141095
342,1.1254095,0.04335197,400.276,2.473729,0.19984102,218.22665,46.83209,-26.143274,-36.992603,2.4925876,1.7942321,2.4293938,1.936668,1.6501014,100.35939,605.8148,228.59573,31.87268,155.49454,0.2252573,0.1894634,3.8193774,65.64601,-0.093990326,8.85111
343,1.0895579,0.051903088,400.0069,2.3595386,0.2086879,122.211426,147.39607,-17.899271,-10.018129,2.5206816,1.9559233,2.90801,2.6782174,2.4496508,152.24254,544.3114,128.60658,169.52843,1463.4666,0.10983281,0.8740422,5.741825,47.325523,0.35270783,10.981249
344,1.0247629,0.04770873,399.90717,2.3919053,0.18598214,136.16406,39.877754,-14.846774,-36.752213,2.867039,2.1628802,3.0506446,2.5931718,2.2788787,140.08496,450.4942,83.63658,94.9767,529.1071,0.11104443,2.0949683,8.231333,61.92292,-0.017320085,7.2716737
345,0.9258064,0.03147894,400.0065,2.6890795,0.07741536,116.786095,55.026405,-25.485123,-33.3788,2.6112657,1.9603317,2.8576832,2.6564434,2.4568577,152.67966,516.3538,35.765556,115.44309,265.79202,0.19731884,2.5258555,8.735109,64.882454,-0.37935996,9.72941
346,1.194746,0.049438365,399.86484,2.6100838,0.40758163,101.21538,43.532185,-38.121204,34.56523,1.9904375,1.5271637,2.2316222,1.9722097,1.7653942,109.13979,457.57724,75.88733,357.59967,985.1844,0.10953838,0.20515876,3.936542,60.76545,-0.03766663,7.9164786
347,1.062843,0.03634112,399.82428,2.4777207,0.2250168,58.908794,80.931725,-16.684437,-21.413223,2.2693646,1.7686853,2.6598692,2.441312,2.2189898,137.8432,583.2734,118.635635,555.6927,2392.5288,0.40500268,0.377375,7.174562,109.64514,-0.06951795,10.115833
348,1.0580356,0.040943567,399.89758,2.3256686,0.1195673,86.61131,37.004738,-18.379343,54.056465,2.8343341,2.0604894,2.6952682,2.0484269,1.7110529,103.32239,836.8734,181.91667,846.03937,1561.0808,0.10079622,0.19104244,2.9948065,36.57907,-0.56172705,14.139261
349,0.9716011,0.03783436,399.99286,2.4724858,0.06672053,51.926186,81.878525,-22.92715,-20.550001,2.1669662,1.6504507,2.408168,2.2245948,2.0540352,127.596634,572.312,171.46133,124.5396,1123.4857,0.15590079,1.5837147,8.5217,69.30443,-0.02251618,8.809679
350,1.1291107,0.049547672,399.9893,2.480189,0.12781677,150.65456,37.719017,-36.952194,4.7009883,2.8583877,2.0898347,2.820724,2.253075,1.9242342,116.99733,654.6835,60.609688,362.2287,555.12366,0.14755611,0.475797,6.3557215,67.589294,0.20228744,9.506937
351,1.0477005,0.060153384,400.17023,2.2535655,0.20415954,125.84749,107.709915,-15.946396,-0.5665293,2.9762897,2.150496,2.9901905,2.502501,2.1862657,134.01976,460.1209,28.651642,837.7207,3037.855,0.11737396,0.67400503,4.7917137,41.30424,0.40371865,8.420895
352,1.2302653,0.07024874,400.46606,2.590138,0.21386755,121.208725,64.635704,-31.449255,13.156076,2.498024,1.8715063,2.6822705,2.3672166,2.1240861,131.1865,524.83057,98.37411,264.47803,229.1012,0.05465777,0.19970717,2.6952024,28.269266,0.2793294,10.2178335
353,0.93982995,0.112021185,400.06073,2.4782274,0.120308615,69.12215,79.598694,-19.787683,18.353466,2.428062,1.8822176,2.6583197,2.3077908,2.0564933,126.84839,484.42072,205.0393,33.829582,473.36444,0.15754154,0.5889785,6.1756997,61.846172,0.4356965,8.0240345
354,0.9993416,0.03846772,399.7407,2.4525704,0.11816865,68.92322,132.60428,-20.50059,-35.301754,2.7793946,2.051456,2.9403467,2.5636075,2.2817323,140.70116,665.5033,156.95845,142.79388,771.704,0.13693765,0.103231154,2.720141,50.92373,-0.739522,10.075032
355,1.0496958,0.03844571,399.93002,2.4796853,0.096142836,90.755356,88.59585,-24.218403,-0.20308399,1.923261,1.533692,2.3700953,2.351229,2.2481105,140.89249,359.9746,155.6668,500.91144,958.8532,0.12954602,0.8578807,6.9903007,60.927223,-0.31477377,6.212964
356,1.1883419,0.043750055,399.86322,2.490966,0.17161402,90.27117,62.464123,-40.327312,-41.48765,3.0207765,2.1773367,2.9777744,2.4923754,2.184285,133.81241,480.10492,190.01172,148.45262,983.12756,0.34719163,0.45756856,9.556392,152.1242,0.13732758,8.317599
357,1.0131252,0.029116148,399.40146,2.5923798,0.31413013,78.21281,42.272545,-13.2207,-1.7275099,2.8024716,2.0712285,2.8494098,2.378159,2.0801182,127.49656,507.86542,44.11092,214.21634,1336.758,0.12721139,0.5294979,6.1552176,61.52019,-0.39403638,8.988872
358,1.144648,0.047129095,399.85175,2.4708748,0.3421291,97.86839,50.34306,-39.939194,-24.5624,2.7672908,2.0702107,2.9069467,2.4629235,2.163089,132.85979,579.21924,117.20947,240.41353,394.42914,0.1017185,0.5044025,3.9888072,34.6003,0.28559312,10.011423
359,1.0119534,0.03730403,399.80157,2.5062995,0.30032724,163.30493,49.13351,-18.38165,-17.08397,3.0182254,2.145479,2.8646646,2.3191967,2.0026782,122.1158,580.75916,98.52195,2168.7444,871.57764,0.14840178,1.1661428,7.1775804,57.91781,-0.44594583,10.375546
360,0.9700674,0.08487451,400.05377,2.462911,0.21391681,129.47937,87.57042,-23.90561,-18.371084,2.962715,2.2158418,3.0226607,2.4083056,2.0459912,124.59636,626.2334,44.85633,127.92787,515.9408,0.14996126,1.1063101,9.991351,92.92456,1.0850668,9.98155
361,1.0105085,0.019719953,399.84167,2.4601893,0.12641002,142.642,98.01506,-24.777317,-13.717611,2.7302613,1.9925556,2.7834618,2.387871,2.118691,130.30046,626.8882,150.53116,193.41121,823.1281,0.15763307,0.46669763,6.143813,66.073074,-0.6797875,10.928766
362,1.05989,0.037026376,400.31317,2.2747145,0.22640081,79.43031,95.8782,-13.867399,-26.055851,2.531766,1.9438967,2.9034946,2.6657574,2.4359488,151.27432,445.90106,79.72749,38.430645,228.6143,0.101377785,0.358648,4.1645265,42.860813,-0.034353994,7.98638
363,1.1058266,0.024470922,399.7214,2.506548,0.21250293,145.67427,75.38421,-30.567001,-9.560447,2.937662,1.9993967,2.6060233,2.0903175,1.8006738,109.21338,384.21484,52.53136,34.305164,897.39716,0.13833423,0.8210927,8.339636,78.03374,-0.4132,7.7758636
364,1.1185796,0.037008606,399.89926,2.48694,0.15410706,131.30598,60.563744,-30.354202,9.618319,3.5342946,2.4485836,3.2053661,2.5877714,2.2388172,136.1871,556.5707,68.48269,198.83469,913.8538,0.15852419,2.0850434,10.599718,83.33478,0.18537112,7.8402395
365,1.0890856,0.025124174,400.06775,2.6523914,0.3585866,115.90171,103.91184,-11.361665,-18.082436,2.0083039,1.5732796,2.3830228,2.246497,2.08219,129.73198,544.55774,251.89336,520.3374,690.60895,0.1412942,0.919769,5.2070827,41.677044,0.98668796,9.475873
366,1.0985289,0.033693407,399.6135,2.4968364,0.1316878,94.89409,35.565655,-13.112724,-58.71517,2.2988937,1.7754393,2.675359,2.5191174,2.3419473,145.89767,396.47443,62.52604,70.7501,67.82511,0.082654,0.21819536,2.5976422,25.986477,0.20016126,8.969335
367,1.2176387,0.050894298,399.7522,2.475902,0.3508785,82.44255,38.902725,-22.506939,19.665112,2.2876637,1.7465518,2.5825937,2.3458169,2.1311772,132.17842,549.8862,93.2045,1274.9619,715.9745,0.18511984,1.8236431,10.451532,83.914,-0.5336973,10.009888
368,1.1846615,0.069874585,399.82367,2.472736,0.50621116,138.90422,30.433807,-27.206293,10.064351,2.7127826,1.971386,2.7546334,2.3617787,2.0935419,128.76425,352.23676,48.98876,148.8169,206.8114,0.16917725,1.5957898,13.62266,124.277306,0.38241905,8.431168
369,1.1160042,0.04074542,400.22845,2.4663672,0.2732131,55.05596,51.37594,-49.775013,-36.32169,2.485885,1.863517,2.6590075,2.267157,1.9900173,122.366806,650.3043,36.2268,466.23886,1800.2887,0.20153093,3.2903695,14.420202,110.09282,0.108923696,10.551444
370,1.1311538,0.045579534,400.14923,2.5052516,0.2805023,79.11552,92.3458,-33.283802,-12.958977,2.668676,1.914949,2.6100616,2.2119532,1.9563572,119.992676,516.16565,94.07063,940.3068,1227.7708,0.3354546,0.9516722,15.584387,186.03043,-0.28203762,7.9643145
371,1.139159,0.04681878,399.9316,2.5046637,0.2792914,144.78163,77.156815,-34.829304,-4.4121013,2.0045006,1.603792,2.4111323,2.1449592,1.8965651,117.375084,435.80478,152.40073,1346.4866,292.82062,0.32849622,2.2573643,16.38596,141.37744,0.1675142,10.31738
372,1.0792089,0.050711464,399.91177,2.5152688,0.18129808,138.3038,38.132393,-12.503889,22.33852,2.605621,1.7982447,2.2733488,1.7498369,1.4818864,89.265594,456.80133,55.41742,302.4119,255.3803,0.15906644,0.45781517,6.2579985,66.863815,0.17299068,8.977934
373,0.9822688,0.036841795,399.68948,2.2003124,0.05172764,89.11407,40.65754,-25.775074,-41.28142,2.558867,1.9445639,2.82266,2.4580543,2.1744971,134.16505,387.55728,232.01462,510.16718,355.43912,0.07965481,0.36825255,2.9890265,25.731375,0.73621124,7.6417527
374,1.1314356,0.049313113,400.34323,2.4988055,0.46524915,87.099525,6.6662803,-24.834066,-7.503228,2.5593421,1.9399414,2.8014746,2.5797963,2.3828435,147.95755,623.3846,163.1855,2005.4275,978.7383,0.11401717,0.23142982,3.3612816,41.16453,-0.6590582,12.57845
375,1.0117486,0.034610588,399.9873,2.4239419,0.3112022,89.96052,73.08974,-19.59288,22.196865,2.5331109,1.922364,2.7751374,2.423084,2.1522095,132.8204,579.4536,125.99834,154.07367,774.16437,0.3021684,2.8142738,25.788471,248.70602,0.7623068,9.5624275
376,1.2694228,0.047415838,398.92773,2.3073654,0.20017472,103.554825,73.908646,-29.77122,8.872264,2.2334454,1.6486866,2.3013244,1.9107157,1.6582229,101.61267,501.24628,191.29723,403.64246,765.8943,0.07145476,0.5249844,5.4765425,52.226482,-0.272262,9.023558
377,1.1095393,0.037407212,400.05768,2.4656165,0.15379645,124.99269,78.9306,-28.274445,-25.663996,2.6732044,1.9806614,2.809063,2.505027,2.2650886,140.00302,415.49277,65.59303,53.87871,387.94986,0.29324576,2.3754685,15.405603,127.2852,1.117528,7.944539
378,1.0231365,0.027838385,400.05328,2.4419188,0.27642632,172.58609,51.442608,-17.300442,21.88058,2.5050466,1.8263245,2.525629,2.1209712,1.8590412,114.03518,431.8592,115.586464,367.04803,1174.6208,0.08084832,0.17828889,2.5724702,29.643612,-0.003948116,8.451899
