config,T,d_T,CO2,d_CO2,Td,Hgla,Hgis,Hais_smb,Hais,Co_1,Co_2,Co_3,Co_4,Co_5,Cd,Cv,Cs1,Cs2,Cs3,a,Cth_1,Cth_2,Cth_3,ERFx,Eco2
1633,1.0611044,0.037688248,400.0747,2.462377,0.07378043,36.338707,78.11485,-10.598473,-1.2257833,2.3327699,1.7638915,2.5311484,2.2043009,1.9603357,120.905106,504.7697,60.354027,585.4045,479.76627,0.19804908,2.2606559,10.717218,82.82984,0.5910677,9.185461
1634,1.0794313,0.038453348,399.96124,2.490504,0.15506086,91.299644,99.80639,-14.061714,7.834778,1.5066549,1.2742679,2.1631653,2.3840337,2.4265761,153.7273,465.85748,82.71251,145.8724,865.8539,0.13854116,1.6790537,7.5294237,58.36805,0.63899195,9.184866
1635,1.2344047,0.047066614,399.9107,2.4497008,0.20994528,77.33946,97.56121,-29.130756,25.753845,1.7682434,1.4410537,2.3153567,2.2969985,2.1654866,135.69868,501.8321,271.63647,166.95671,446.68793,0.3306291,1.961626,19.900227,189.2079,0.5680424,10.572183
1636,1.1123384,0.04271903,399.7924,2.4771311,0.1110597,76.34723,148.2507,-12.6535015,46.5214,2.6992579,2.125581,3.2189617,3.0338008,2.8091583,175.0983,605.3606,132.83171,142.04398,454.51483,0.16856638,0.9777521,8.218275,71.99726,0.47128734,10.615093
1637,1.1146357,0.04257665,399.9565,2.4785328,0.10032197,100.84143,64.62574,-16.2295,57.169548,2.2068942,1.700372,2.471852,2.1466753,1.8965151,116.92849,594.93524,302.20636,427.52963,902.499,0.20171204,0.081875674,1.8079526,59.999306,0.25407064,10.130932
1638,1.0849456,0.043785006,400.0813,2.4700832,0.27133474,45.200905,49.8556,-16.823565,28.608511,1.7275896,1.3933377,2.2000804,2.2297866,2.166396,136.12279,525.38165,73.8658,639.1069,676.853,0.18715653,1.6314186,12.848116,110.299515,-0.01074965,10.3478985
1639,1.0977632,0.037289046,399.79868,2.474831,0.14613476,85.76317,83.487976,-22.8266,50.891438,3.0025764,2.2427137,3.224289,2.7530365,2.4095497,148.20978,514.26575,175.50406,633.7355,236.42667,0.18338802,3.337082,16.344223,127.090126,0.84873307,10.430151
1640,1.2023785,0.046999164,399.93372,2.4438841,0.41054884,112.23972,64.8586,-25.005564,-17.94465,2.8579068,2.1163628,2.9336486,2.3848033,2.0427253,124.71627,508.14902,139.21631,156.19812,468.55753,0.08224666,0.8351258,5.4079804,44.461132,0.45544362,9.69706
1641,1.1934212,0.045540012,399.8313,2.4549992,0.23521578,59.747932,109.22774,-16.827133,14.10363,2.421083,1.8962828,2.93381,2.8386548,2.667461,166.62915,500.83237,68.05569,406.76065,399.22437,0.1484641,0.42322928,5.203455,54.613567,1.1881669,9.179548
1642,1.0984148,0.041364886,399.87473,2.487166,0.18662538,71.901535,49.448616,-17.158016,22.916685,2.323215,1.8049217,2.6784954,2.362825,2.0930457,129.31682,457.5318,79.29292,205.60542,435.7473,0.17087285,0.49673313,8.146265,98.89125,0.72573614,9.191173
1643,1.1292484,0.065884136,399.94705,2.4558392,0.20043306,54.70294,137.75362,-17.01778,16.6775,3.0503843,2.3384984,3.4721477,3.240749,3.008551,187.19484,510.88663,153.42819,253.27559,565.48346,0.035906535,0.13152643,1.9207455,22.063858,0.7672857,10.122305
1644,1.0567837,0.03987377,400.03537,2.4758048,0.20842724,76.41552,68.45943,-11.404333,36.94712,2.7903595,2.0688736,2.9096105,2.5051162,2.2210717,136.70447,615.13763,182.53127,215.63559,846.51306,0.15359814,0.74369,9.356793,95.22168,0.11388421,10.139261
1645,1.0628698,0.052746695,399.78394,2.3832443,0.29428115,125.76892,123.35945,-15.03187,23.13424,2.0668995,1.672136,2.6064904,2.5778518,2.4619782,154.35733,520.0237,31.483973,1066.4954,413.79556,0.20627046,0.6585234,7.271277,71.43259,0.76978004,9.981655
1646,1.1310737,0.03703109,399.98422,2.4362364,0.1388203,57.153614,65.7794,-13.091314,10.408804,2.5345516,1.9219885,2.7793128,2.4910257,2.2586691,139.8031,539.1678,108.59585,194.81271,429.56415,0.11796882,1.2281151,7.6598115,62.507183,0.822989,9.245916
1647,1.118521,0.043058228,399.8377,2.5806935,0.263555,73.34257,123.68596,-15.081331,5.72907,2.286272,1.812924,2.7150204,2.3890934,2.0991693,129.72662,533.9501,142.44968,367.76752,216.92578,0.08897127,0.3490901,2.983853,26.277958,0.19404916,9.623752
1648,1.1580882,0.042770404,400.06836,2.5280735,0.59198815,70.394325,104.91789,-14.865343,24.228357,2.7316954,2.0181937,2.8464243,2.4132988,2.1174273,130.12344,570.07245,62.651653,681.77606,235.31592,0.16122992,0.61707276,6.150277,57.286427,1.0324037,9.833599
1649,1.1525182,0.049578004,399.99496,2.4717374,0.083499365,91.20047,69.131836,-23.019985,25.20837,2.6138139,1.977945,2.8533292,2.5165,2.2560477,139.38211,535.31335,51.547432,423.74847,1587.8323,0.07947864,0.15315701,2.4745235,29.873627,1.4119794,9.534234
1650,1.1588577,0.04447673,399.86914,2.4874382,0.1797858,76.878944,53.250328,-19.587383,34.113716,1.6283629,1.4191662,2.4937928,2.9213502,3.09246,196.73914,427.43695,80.38771,627.0389,413.2006,0.0874765,1.0247352,5.668762,45.112526,0.0803776,10.205388
1651,1.0192722,0.054061633,399.99487,2.4719718,0.18188451,82.820015,102.88149,-10.934156,53.91319,2.0414343,1.7451432,2.9032319,3.1998732,3.295587,208.80342,515.163,113.5095,207.46062,404.1627,0.1435324,0.89630234,6.7939234,59.461693,0.70262665,10.253021
1652,1.2183344,0.045001883,399.9902,2.4751868,0.20704243,77.77138,95.124084,-23.249552,48.89024,2.1161609,1.6701435,2.551581,2.3761048,2.1749969,135.36026,514.35565,181.76506,122.85653,1050.5645,0.12055328,0.32749802,4.591962,50.63078,0.69058466,9.810778
1653,1.1059244,0.074782416,399.96036,2.4153714,0.10884557,109.82013,98.44391,-16.751583,28.4968,2.5188296,1.8597962,2.5672631,2.069018,1.7637484,107.588905,526.4802,131.20193,89.746956,498.23154,0.16322581,0.5396989,6.909149,73.26339,1.229174,9.543145
1654,1.0450294,0.039214473,399.7942,2.4802368,0.43864417,23.47096,98.95354,-12.654945,34.706917,3.267978,2.339266,3.164044,2.5946465,2.2527115,137.44568,462.17,442.27963,576.25366,164.4701,0.2729433,0.6369674,9.154615,102.41789,0.36237377,10.320661
1655,1.173233,0.053991087,399.75745,2.471294,0.32760367,88.34735,48.769524,-19.759315,-9.207097,2.184044,1.7156261,2.5904207,2.3801908,2.1645741,134.49106,543.18225,91.088394,429.06177,629.96014,0.23007815,0.72063994,8.767187,89.048874,0.8387042,9.952049
1656,1.026243,0.03962054,399.75323,2.4707778,0.21877584,64.75452,85.643234,-11.929218,29.79187,1.7008781,1.4241073,2.3825688,2.6059124,2.6313415,166.49248,490.17023,148.9968,642.9188,262.07233,0.12578197,0.6187714,6.2351003,57.485695,0.051833533,9.832179
1657,1.0673937,0.037029147,399.96942,2.4584904,0.06725529,71.278275,79.51346,-14.919599,28.465555,2.2027996,1.7682364,2.7249396,2.489924,2.2228074,137.98734,503.53662,70.55977,166.26384,625.0897,0.21833654,0.1181411,2.5739667,50.618233,0.06028669,9.211804
1658,1.040632,0.039671123,400.0577,2.5091786,0.20475785,72.9957,86.95613,-14.011208,30.097767,2.9170105,2.1183085,2.9789035,2.6161962,2.3530545,145.16776,481.01196,157.72276,506.3169,669.406,0.2065917,2.3299336,14.996839,122.544846,0.8645177,9.90565
1659,1.1797197,0.047587104,400.0171,2.458445,0.34459022,55.642986,143.80525,-16.561205,-0.5323108,2.1470342,1.6027148,2.305936,1.998354,1.7697483,109.07434,444.1059,166.2989,859.4574,836.7819,0.19639158,0.38913327,6.432461,79.47005,1.0691904,10.233226
1660,1.0689222,0.046135,399.64078,2.5741868,0.09744044,93.29852,74.84334,-8.61722,-5.683658,1.9354966,1.5425925,2.3985705,2.3472657,2.2198334,138.94199,534.9373,77.40056,888.83673,360.9577,0.14053674,0.3888833,4.67393,46.973686,1.0007246,10.569127
1661,1.079499,0.0460868,399.8793,2.4765728,0.11086404,124.1636,118.645164,-11.170113,-9.781766,2.083963,1.6871268,2.657856,2.5875154,2.4243863,151.71143,525.03894,315.16315,145.94052,1171.2795,0.1710128,2.587881,11.383102,87.15621,1.1736609,10.975439
1662,1.0199988,0.03944118,399.74155,2.4977489,0.18324465,50.60495,58.91225,-13.091596,39.64013,2.7464576,1.9839903,2.6711438,2.1054387,1.7834002,108.33736,602.3655,49.54202,741.7077,327.05246,0.16882278,2.0398743,9.954496,77.240585,0.24634428,11.444926
1663,1.103892,0.050432395,399.84613,2.498546,0.1459947,73.73884,50.636463,-20.162779,18.939419,2.570964,1.98327,2.921659,2.651072,2.408553,149.35458,552.6826,92.82621,671.45575,540.63654,0.23443921,1.7249244,11.885612,99.36453,0.0110183,10.6933565
1664,1.0825256,0.041645505,399.83887,2.4873674,0.40905112,77.9789,97.50608,-10.737079,-0.74147165,2.70247,2.0697656,3.0229387,2.6344743,2.327573,143.609,551.7804,176.81192,423.58896,255.62776,0.17634277,1.3924013,9.465258,78.42762,0.24215682,9.98103
1665,1.1783712,0.041151088,399.7733,2.4824457,0.23989613,95.233864,76.968666,-10.963298,22.13702,1.661336,1.3890316,2.3511574,2.6083264,2.672814,169.64368,527.87573,55.146442,540.4596,603.891,0.042788375,0.5849724,2.483087,18.93591,-0.0075304033,10.556039
1666,1.0978895,0.04219585,400.0587,2.4769258,0.18871558,140.79398,43.03297,-17.492146,-5.829003,2.4884963,1.8608879,2.6907852,2.4569743,2.246862,139.36034,559.47864,37.974224,377.78967,512.4916,0.103306875,0.9813851,4.8297586,37.52878,0.9333339,9.9750805
1667,1.0670702,0.04563821,399.83548,2.473416,0.13545212,77.49696,45.46479,-20.076817,43.479492,2.785134,2.02115,2.7542443,2.3255966,2.0503209,125.755066,521.22,73.239006,406.3823,960.0944,0.091104366,0.34906292,3.3815246,30.983948,-0.025421286,9.080022
1668,1.0867094,0.043985583,400.02524,2.527822,0.13305762,92.48491,64.511795,-16.684855,14.335035,2.9613938,2.2866964,3.4618115,3.2746422,3.0562046,190.46185,515.76337,103.126236,458.34204,681.046,0.22062688,2.269421,16.414867,139.13858,1.6076777,11.220438
1669,1.0335823,0.035389353,399.81268,2.4595222,0.08556658,49.729923,124.75073,-14.848264,25.299618,1.9148289,1.3865955,1.8972908,1.5084935,1.2765131,77.69875,490.85587,96.15314,529.4501,449.00903,0.16451555,3.0062172,14.316668,110.79144,0.19880214,8.594021
1670,1.060962,0.04307705,399.95288,2.4881864,0.13131602,91.530396,91.69014,-16.231558,27.43368,2.266673,1.7460515,2.5226893,2.1765168,1.9163224,118.13306,517.6212,54.863567,80.171036,563.94006,0.084875755,1.6270859,6.891017,52.333046,0.7931286,9.88911
1671,1.0143297,0.037861258,399.87482,2.473802,0.11920978,83.69092,109.726295,-17.224714,5.4000864,2.5209398,1.8978878,2.6933584,2.2152495,1.891907,115.773315,538.38495,44.961853,604.72284,644.12866,0.07586332,0.3829592,3.6425576,32.87012,0.5692957,10.236784
1672,0.9928976,0.03184461,399.79846,2.4663723,0.1584467,43.09946,64.485085,-7.2736435,35.47287,2.6373003,2.0577362,2.9728224,2.5524938,2.2393105,138.00623,516.2877,64.121284,310.91086,906.69855,0.15517657,0.24631822,4.119947,58.506645,0.6512561,8.908897
1673,1.0263083,0.037846513,399.84967,2.4418302,0.123860165,62.778587,82.87724,-12.182783,13.652432,2.4819775,1.9497328,2.8953764,2.5162356,2.198174,135.5562,531.42615,131.24019,689.2555,635.2118,0.103272006,0.5950918,4.8704424,42.14731,0.9204298,10.832148
1674,1.1245434,0.02946271,399.89606,2.4701912,0.3815337,118.99303,80.37966,-16.345242,14.866262,2.4174812,1.7881914,2.5558095,2.1999,1.9408516,119.482666,573.1655,62.237904,776.7274,667.1112,0.060331058,0.46809173,2.848778,23.219975,0.3992768,10.302872
1675,1.0459121,0.036769737,399.86603,2.4777532,0.11979814,42.0823,75.02103,-14.987127,22.921314,1.9667943,1.5854698,2.4493277,2.2923555,2.0892365,130.13782,608.1017,316.31415,47.9358,418.93677,0.09306587,0.6616583,6.033593,54.01228,0.13923843,8.888463
1676,1.1368178,0.05091259,399.96637,2.4697497,0.114884056,76.22319,88.47032,-24.562946,39.48983,2.3277135,1.7997189,2.467567,2.0113776,1.7315276,105.90265,518.0327,77.75861,748.15027,707.4962,0.2509945,1.5568978,10.893186,94.69399,0.6212414,9.277422
1677,1.137248,0.042518627,399.95853,2.4736984,0.23672669,60.430573,114.663635,-15.704991,-8.226745,1.7720035,1.4206654,2.1853194,2.1501007,2.046845,128.28677,556.17566,57.657738,197.22762,440.9615,0.17313035,1.1636063,7.674945,63.604076,0.651043,9.777239
1678,1.0768719,0.053561836,399.9674,2.449686,0.23772037,80.72884,116.02706,-15.78245,26.952206,2.0705183,1.5830591,2.3415482,2.0484545,1.7986113,110.96869,618.71985,58.180077,416.38995,648.2732,0.060846172,0.16523737,1.54243,14.022715,0.8998783,10.179561
1679,1.087653,0.043684702,400.02875,2.5200536,0.23355977,51.58238,94.77511,-12.760555,43.121265,2.0331168,1.582895,2.348283,2.1934347,2.0317464,126.467896,571.30304,69.1021,638.9335,832.58997,0.089230575,2.275283,7.9708796,59.217407,-0.13461444,10.362627
1680,0.9624259,0.038813602,399.92743,2.4420614,0.22548011,6.281006,99.15252,-12.885394,35.793976,2.5633087,1.9565217,2.8296533,2.472103,2.1974626,135.61835,543.11804,99.33363,206.98515,1454.0511,0.099944204,1.5753031,6.7745986,51.86904,-0.16854315,10.453257
1681,1.0708714,0.055768155,400.01135,2.4614444,0.25377852,43.265575,106.01253,-18.383469,35.26769,2.1498072,1.6262163,2.3538165,2.0729349,1.8562796,114.62935,541.99585,156.72592,234.23373,733.8026,0.12665889,0.23103666,3.9915147,49.73368,-0.009362483,9.441072
1682,1.1387905,0.04203791,399.94678,2.550087,0.14154659,85.83021,101.3429,-15.4930725,-13.328354,2.537106,1.8775606,2.5723362,2.0666,1.7625189,107.15592,543.7504,141.30289,257.10254,553.34705,0.251082,0.9506713,8.991194,82.435074,0.36563072,9.722402
1683,1.0300682,0.04178812,399.9152,2.5533943,0.15977001,80.9334,58.046593,-16.64275,35.820057,3.0832696,2.2569222,3.1303291,2.6450264,2.3273475,142.82428,527.33966,298.36206,65.388626,720.40625,0.22031808,1.0540951,12.244883,120.01634,0.9138063,10.092518
1684,1.033974,0.040597953,400.10898,2.454682,0.3420851,38.22242,134.36676,-17.554773,36.46486,2.0373452,1.6453984,2.4982285,2.3913858,2.2294831,139.27145,567.48724,107.370094,318.6042,757.88165,0.22916266,0.7734456,11.195175,124.94621,0.35669738,9.58674
1685,1.0142639,0.037758123,400.01044,2.4725888,0.30990204,103.875,93.32567,-13.10256,17.72691,2.189417,1.7231369,2.6118507,2.4631846,2.2854736,142.44966,496.3069,164.05203,203.40166,626.99426,0.18183038,1.6400486,10.405993,84.89851,0.68791616,9.851984
1686,1.029393,0.03588913,399.83652,2.5356066,0.09365777,72.246445,59.880104,-13.133641,49.46191,2.3796997,1.8937134,3.000527,3.0346045,2.9531121,185.43648,476.0418,270.5087,311.5966,756.82056,0.2823032,2.1868403,19.619303,176.5664,0.9882884,7.4588685
1687,1.1761558,0.044960346,399.72687,2.476878,0.21576977,56.211407,87.4891,-32.908146,39.413654,2.1330326,1.6973454,2.6637914,2.532168,2.318162,144.51607,522.75793,164.30038,440.33282,1097.8546,0.16493161,0.7344081,7.9671135,76.60559,0.8997439,10.460699
1688,1.1563232,0.04459977,400.24933,2.2553566,0.21343176,122.879166,103.144554,-10.665995,-5.2380548,2.990231,2.2746863,3.3712783,3.2149358,3.0208907,188.3432,497.81757,84.72328,294.24274,1091.4265,0.11455657,1.0995381,5.390374,42.06936,0.4432397,10.026654
1689,1.1247165,0.04594966,399.90253,2.481953,0.2181336,86.00304,97.272896,-18.467266,43.708935,3.179047,2.257971,3.0392222,2.5342927,2.2204518,135.81815,536.2147,304.0362,354.19284,368.90524,0.18033338,0.47511435,6.8962045,78.831825,0.5005288,8.472897
1690,1.068383,0.03946017,399.95502,2.4722226,0.10678221,62.637703,74.02394,-15.706579,61.126385,2.4405205,1.8631251,2.7634335,2.613739,2.443356,152.22849,471.18304,59.54494,771.89764,286.7796,0.05941952,0.5900618,3.9150062,32.423756,0.21128073,9.3585615
1691,1.0835268,0.039732505,399.88965,2.4672837,0.15989669,118.15934,59.941578,-9.977232,43.58064,2.1337283,1.7285427,2.7355435,2.6525302,2.4711733,154.5846,571.79126,121.34377,55.92986,408.45166,0.12603775,0.6567949,6.2567015,57.138325,0.20323649,10.165317
1692,1.1029949,0.045383275,399.83258,2.489367,0.1098557,91.42745,92.70153,-11.481307,7.0527773,2.1642628,1.661233,2.3797593,2.077731,1.8529503,114.27354,504.54614,46.9275,301.33658,425.20908,0.027068878,0.18622886,1.5829834,13.933652,0.88679874,9.032932
1693,1.118276,0.037797462,400.0843,2.4801497,0.27921826,32.54446,138.1518,-22.973288,3.8004577,2.2555497,1.7569641,2.6721349,2.693443,2.6082368,163.5728,597.5172,174.57846,709.5617,501.71625,0.053246878,0.5143382,2.6318498,20.642963,0.09530628,10.639307
1694,1.1562521,0.043728627,399.82977,2.4777584,0.2262052,101.105835,46.510143,-21.608503,54.437145,2.2385983,1.7294636,2.576563,2.2849793,2.026334,125.306274,556.93835,98.25612,180.56139,706.41766,0.108995415,0.84929544,4.9399085,39.59852,1.6326039,9.38912
1695,1.0482208,-0.006115696,399.84882,2.4716668,0.0979867,73.223145,91.72673,-20.651796,57.772724,1.6495167,1.3551031,2.327581,2.6808786,2.838799,180.50188,500.24066,80.4121,414.05917,712.724,0.15724967,1.999898,13.0729065,109.21394,0.59051025,9.873067
1696,1.1044369,0.023914445,399.92917,2.443128,0.32201546,91.15359,98.70433,-19.121408,-0.03902935,2.858503,2.1751683,3.170899,2.8501968,2.584867,160.07938,580.11365,32.32043,349.67645,697.7714,0.16610534,1.1412294,8.63425,74.34882,-0.06876071,10.190809
1697,1.1874821,0.036466487,399.86554,2.4893785,0.4137481,88.255875,104.698044,-23.565653,42.06459,2.188981,1.6298033,2.3418427,2.0591807,1.8442566,113.89323,513.6676,68.292366,511.10938,379.75983,0.08160589,0.37641644,3.907399,38.6258,0.61865014,9.957959
1698,1.0889838,0.04462859,400.0678,2.4604728,0.18273446,61.620228,110.247604,-18.190165,10.750864,2.2201474,1.6068125,2.2658572,2.0176597,1.8227787,112.634415,490.04565,56.725945,701.54944,503.53638,0.11513056,0.4356048,4.7843394,46.970154,0.5702674,9.728136
1699,1.0918118,0.048432894,399.86264,2.4761708,0.31830126,108.2578,83.49553,-12.826779,34.84922,2.3320315,1.8081105,2.6526208,2.3260283,2.0609915,127.27376,525.94446,94.73022,592.507,289.76382,0.147242,0.20826778,3.535401,46.590694,0.3515116,10.351034
1700,1.0721899,0.04011538,399.8391,2.4676766,0.315149,62.822884,105.0215,-15.392273,21.496313,2.2196057,1.8190997,2.8936658,2.7844343,2.5565324,159.76411,509.87628,206.70804,246.74069,395.3789,0.21094732,1.0731367,12.705455,126.39146,1.5782776,9.493892
1701,1.118182,0.038805462,400.0041,2.4855542,0.18471974,61.24358,100.838455,-12.822291,23.202377,2.047422,1.6157963,2.4269547,2.1980374,1.9813334,122.89486,491.4024,111.472824,266.13477,874.9347,0.1095413,0.7420331,4.6461763,37.988503,1.014981,10.19134
1702,1.0869819,0.050774567,399.79703,2.5043783,0.13813093,79.1465,72.340935,-19.28133,27.87064,1.6899767,1.4184434,2.2881093,2.3160832,2.2193708,139.50089,549.92126,121.17645,568.7578,575.416,0.13346463,0.2655831,3.9957757,47.10227,0.13135214,9.989518
1703,1.0818374,0.042519778,399.65073,2.487542,0.17069252,75.29608,82.61142,-15.271475,33.48906,1.995395,1.5440843,2.2942681,1.9789813,1.7097918,105.31213,595.0407,51.491524,296.66608,790.7506,0.12657489,1.108483,6.657467,53.582386,0.6254328,11.248646
1704,0.9971787,0.052890718,399.98798,2.4662983,0.10899969,76.67532,56.26359,-10.15061,15.582586,3.1745784,2.2133682,2.9143193,2.3067997,1.972048,119.7953,546.4729,72.711914,373.90796,663.60754,0.11601593,1.2365794,7.203302,59.43291,0.4601933,9.673036
1705,1.104202,0.04457609,399.9244,2.491282,0.11184347,125.50453,90.780685,-13.468832,9.760914,2.6856382,2.021811,2.9221396,2.6061606,2.3493524,145.3442,535.287,55.294605,265.22003,576.09283,0.24184449,1.9569366,13.249002,109.97843,0.4898261,9.860261
1706,1.1792284,0.04414293,399.86288,2.4414916,0.20573898,86.80623,85.05466,-12.058335,-17.621494,1.8943393,1.5442674,2.401094,2.2250924,2.0022063,124.560875,529.39954,87.02327,239.81458,536.2091,0.16223752,1.9908907,10.879805,86.681274,0.78019357,9.946432
1707,1.1344199,0.031739425,399.95987,2.4691982,0.10518726,102.06666,50.86857,-17.325989,26.326147,2.4347446,1.8885667,2.8360608,2.6583276,2.463229,153.37805,579.4004,112.05235,127.85142,450.9616,0.10243982,1.281454,5.170127,39.09117,0.41748554,9.625122
1708,1.0748743,0.035438787,399.96298,2.4793916,0.3305141,121.62406,86.806175,-14.696834,-3.9295921,2.638744,2.0268269,3.021542,2.8923297,2.7210715,169.77464,560.81995,107.95823,212.53596,428.08002,0.13774414,0.3287235,5.4655604,68.79755,-0.021530151,10.893553
1709,1.0725946,0.04037022,400.09686,2.484096,0.14422718,54.564495,108.2355,-17.099136,36.409904,2.7249117,2.0018477,2.815085,2.4283483,2.160199,132.97517,524.9549,55.976055,750.19275,586.86005,0.088603616,1.2800448,5.8344593,44.805695,0.47079676,10.22653
1710,1.1534665,0.043066107,399.30203,2.7130172,0.18893385,110.257324,49.99749,-20.751781,41.352745,1.8827957,1.4786775,2.206939,1.9371443,1.7044837,105.269,549.2655,283.504,369.58627,847.4777,0.21790123,1.3469293,12.861811,118.12891,0.27972126,10.261798
1711,1.1105157,0.03179293,399.71094,2.4533641,0.27577052,12.159699,72.69282,-26.685297,51.600273,2.7389102,2.01783,2.8401,2.3893628,2.0857131,128.001,494.90625,211.82968,320.65884,468.06512,0.19506347,1.0520636,8.626227,76.335106,0.040583372,9.079831
1712,1.1107868,0.043688335,399.8959,2.4395177,0.14732486,133.5566,116.186874,-18.625475,35.737217,2.1048021,1.7193472,2.7625892,2.7903903,2.6719646,167.74641,436.12286,91.22062,213.73276,852.5643,0.078027345,0.11198475,1.7863352,21.396296,0.1984231,10.441843
1713,1.1217809,0.033229537,399.98047,2.6499734,0.24399471,111.23741,82.62267,-10.198857,33.883095,2.5003524,1.8169082,2.4643645,2.0022388,1.727136,105.29783,583.44604,111.81151,148.20381,457.46307,0.113022566,0.93052804,4.7325387,37.235027,0.6277525,10.3043165
1714,1.031259,0.03337036,399.68964,2.4675438,0.15824364,106.2832,57.66139,-9.947008,13.834462,2.1247857,1.6965873,2.6551497,2.5950246,2.442284,152.76965,484.79483,538.0153,454.7382,734.4868,0.19877139,1.0730193,10.996434,103.48851,0.4968697,10.670229
1715,1.1645944,0.05313062,399.95007,2.4344983,0.32546413,59.881294,115.09039,-13.869107,18.004284,2.5868297,1.9832971,2.9197407,2.7407107,2.55166,158.85529,556.0386,60.49244,355.18298,737.8627,0.12759021,1.8606503,8.972452,69.70468,0.8168661,9.78946
1716,1.1015618,0.035453726,399.9133,2.4855812,0.15600535,92.59057,116.431786,-7.8910856,-13.85197,1.7615554,1.4329273,2.3674634,2.487554,2.4302526,152.98047,557.68976,187.28741,371.00903,606.51624,0.18189815,0.4103036,4.7275267,47.549244,0.865222,10.125029
1717,1.0447326,0.036152985,399.89404,2.4834926,0.068290114,96.18031,97.285385,-13.600261,2.9517066,2.0653596,1.5951513,2.3705158,2.2207532,2.0600266,128.24985,586.0633,94.88377,728.31055,293.19974,0.1564297,1.5228559,10.557415,88.909164,0.23771706,9.286712
1718,1.1333445,0.04353828,399.9615,2.4753041,0.09985243,80.84383,141.38005,-19.542557,13.837418,2.0641751,1.6738291,2.6642134,2.5869834,2.4012332,150.07593,562.17035,97.140274,766.12756,756.483,0.14289658,0.6985384,6.7317863,61.658722,0.3991555,10.540434
1719,0.9847474,0.038327526,399.84067,2.5133896,0.12971811,74.86731,89.32876,-7.94805,37.146927,2.4038963,1.8111178,2.662723,2.4493308,2.2489972,139.64095,563.5901,72.72146,62.11669,588.60254,0.13872305,2.1130848,7.934256,59.399952,0.28224877,8.953591
1720,1.0124128,0.033965737,399.83176,2.402132,0.22897491,85.3281,23.136925,-8.603678,3.6470273,2.6893706,1.9805733,2.7148995,2.1410615,1.7997415,109.3834,551.879,61.651634,455.92593,477.9251,0.21753962,3.4849448,15.212842,116.644455,0.30832475,10.5232115
1721,1.0408924,0.04147967,399.86975,2.4753118,0.12936063,89.318436,80.99593,-11.228728,24.438553,2.8388634,2.1143012,2.9908547,2.5337546,2.2191498,136.34189,577.0151,88.34988,140.36786,902.81903,0.15351751,0.2614545,4.1473274,47.30211,0.59954596,10.128718
1722,0.9722703,0.03247068,399.9512,2.465603,0.15142676,15.295072,97.00924,-13.378347,54.13502,2.4404302,1.9088356,2.8931649,2.7524962,2.5654597,160.00056,495.0753,112.367935,594.6745,312.06396,0.122836396,1.6975162,6.491638,48.67578,0.14073376,9.321718
1723,1.0669656,0.030687237,399.77094,2.443027,0.25845388,59.210003,55.082085,-20.472713,13.956126,2.26226,1.6692607,2.298985,1.8631268,1.5959754,97.4687,516.1029,93.24418,464.4162,598.0406,0.22396302,3.9099128,17.421404,133.64847,1.0897965,10.175249
1724,1.1199932,0.04963205,399.91202,2.48817,0.12983206,111.84294,43.668995,-12.025465,16.922056,2.008386,1.6090559,2.5595458,2.6106668,2.5495574,160.31877,490.04047,117.83987,748.07776,539.3589,0.12024959,0.43161088,3.7465637,33.324936,0.7445007,10.581444
1725,1.0590041,0.045614116,399.9146,2.4484289,0.5762397,87.66804,45.48946,-13.164114,34.78482,3.368779,2.4025,3.2452075,2.6966763,2.3627741,144.49165,486.3333,222.92476,366.41898,656.3102,0.23123947,0.29542565,5.9161186,99.00426,0.3274446,10.397519
1726,1.1208384,0.042110432,399.86957,2.474163,0.1584613,118.41238,92.75191,-11.014738,18.782673,2.732204,2.0362544,2.8912284,2.5624747,2.3074784,142.53458,513.21906,291.94193,278.13135,434.80038,0.14598554,0.71658736,9.1727295,94.33142,0.72555864,8.867499
1727,1.1155729,0.037653975,400.04303,2.4355304,0.13972802,83.36687,116.52571,-10.08093,18.316534,1.8578323,1.4908183,2.3893242,2.3441217,2.179327,136.22472,480.02554,83.348465,205.44841,758.224,0.17239723,1.4336836,9.102049,74.72718,0.93770045,9.5416355
1728,1.2485061,0.046724726,399.87247,2.4749675,0.29438248,48.873608,97.26814,-24.976877,43.410316,1.8009638,1.476602,2.306182,2.115187,1.8729961,116.3444,507.3164,53.935555,383.21436,595.96814,0.14789769,1.1731851,9.831017,86.87869,1.057526,9.922122
1729,1.2463073,0.049097788,399.9502,2.4703891,0.3076876,129.71353,67.73533,-20.58234,-6.030385,2.5864537,2.0101414,3.0321078,2.856852,2.6524856,165.24019,476.5131,233.19524,377.6042,1329.0148,0.16154543,0.88614666,7.4254103,65.567894,0.61118513,11.120786
1730,1.1207768,0.058846056,399.95267,2.4469943,0.1712887,95.92168,106.13438,-21.028254,41.40178,1.8882097,1.521117,2.2850945,2.0332363,1.7996347,111.42998,571.55457,73.5885,767.0093,369.10724,0.17794323,0.21897304,4.3179765,74.20949,1.4054219,9.265631
1731,1.0659921,0.039003976,399.85324,2.4749947,0.14478895,53.480743,57.26261,-10.572765,36.595642,2.5521412,1.9141362,2.7214475,2.2662108,1.9544195,119.80483,486.5113,120.76174,825.96375,431.1084,0.07950534,0.39140046,3.6254807,32.723713,0.0052684783,9.562528
